id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
72223,70363,Food Force,NULL,2005-04-14 00:00:00.000,NULL,NULL,NULL,NULL,43.2962,0
129232,8971,Football Manager 2006,NULL,2005-10-21 00:00:00.000,3,NULL,85.0000,2,74.5905,16
101012,43306,Ford Mustang: The Legend Lives,NULL,2005-05-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164778,5838,Ford vs. Chevy,NULL,2005-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69333,44675,Formula Challenge,NULL,2005-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21828,8303,Formula One 05,NULL,2005-07-01 00:00:00.000,1,NULL,70.0000,1,NULL,NULL
97278,169517,Frank the Farmhand Part 2,NULL,2005-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137478,49400,Franklin the Turtle,NULL,2005-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164363,22563,Frantix,NULL,2005-10-19 00:00:00.000,NULL,NULL,60.0000,2,NULL,NULL
186392,721,Freedom Force vs. The 3rd Reich,NULL,2005-03-08 00:00:00.000,5,NULL,97.0000,1,89.0682,11
77381,43623,Friends: The One With All The Trivia,NULL,2005-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139645,218439,Frogger,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88022,11469,Frogger Puzzle,NULL,2005-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171487,3924,Frogger: Ancient Shadow,NULL,2005-09-27 00:00:00.000,NULL,NULL,72.0000,2,38.0000,1
116918,11481,Frogger: Helmet Chaos,NULL,2005-09-29 00:00:00.000,NULL,NULL,60.0000,1,47.0000,1
96741,1504,Front Mission 2089,"The plot of Front Mission 2089 revolves around a group of mercenaries led by Ernest J. Salinger. Given the codename ""Storm"", Ernest conducts sorties near Mail River. While many of the sorties involve basic reconnaissance and data collection, the mercenaries detect abnormalities by the border. Mercenaries hired by both sides begin mysteriously disappearing, and many of them were last sighted near Mail River. Unsure whether or not the mercenaries are deserting their duties or are truly disappearing, Storm's superior officer Falcon orders them to investigate these disappearances. During their investigations, Ernest and his group come across an unknown mercenary outfit known as the Vampires.",2005-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119893,1506,Front Mission 5: Scars of the War,"The plot of Scars of the War revolves around USN soldier Walter Feng. When Huffman Island is deemed ready for colonization by the United Nations in 2065, Feng becomes one of the island's first immigrants. Living in Freedom City, Walter befriends two other children - Randy O'Neill and Glen Duval. The three boys experience first-hand the realities of war during the outbreak of the 1st Huffman Conflict in 2070; Walter and Glen are literally scarred by shell casings during a battle in Freedom City. The three boys were separated at the end of the war when the USN forcefully repatriates Walter and Randy, and Glen is forcefully repatriated by the OCU. The three reunites during a peacekeeping operation as soldiers for their respective armies during the Huffman Crisis in 2086. Upon seeing Glen pilot a wanzer, Walter and Randy sign up for the USN Army's wanzer training program. As tensions between the OCU and USN elevate to a new high from the Larcus Incident, the two men qualify as wanzer pilots.

However, on the same day they qualify, Walter and Randy are sent off to fight in the 2nd Huffman Conflict. During the invasion of Freedom City, they encounter Glen in the suburbs of city and defeat him. Feng and O'Neill visit Duval before he is shipped off to a POW camp. A year later, the three face off again on the battlefield - this time, Glen easily defeats his friends. However, instead of showing mercy, Glen kills Randy inside his cockpit block. A ceasefire between the OCU and the USN is declared shortly after he escapes. Traumatized by the experience, Walter cleans up Randy's quarters in an attempt to move on with life. Seeing an application form for the Strike Wyverns assault unit, Feng signs the form and undergoes intensive training. He passes the test and joins the unit, where he meets his old friend Edward Collins and new commanding officer Lynn Wenwright (who happens to be his childhood sweetheart).

Over the next few years, Walter participates in numerous military operations and begins to take an interest in the conflicts he gets involved with. From Zaftra's struggles involving natural resources to pro-independence movements in the OCU, Feng gets drawn into a global war between nationalism and globalization that has been on-going for decades. At the heart of this conflict is the Grimnir - a terrorist organization aimed at destabilizing the supranational unions and return to a world governed by nation-states.",2005-12-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
114613,1505,Front Mission: Online,NULL,2005-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114730,59373,Fukufuku no Shima,NULL,2005-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118864,57443,Fullmetal Alchemist 3: Kami o Tsugu Shojo,"The setting is Valdolla, a large city completely surrounded by snow-capped mountains.Edward, Alphonse, and Winry meet Sophie Belkman, a fourteen year old girl with silver hair and light blue eyes who has been cornered by Leonid, the guardian of ice. When Edward's attempt to save her from him fails, she uses a strange power causing a blinding golden light to light up the entire sky. 
 
Afterward, Leonid retreats, and Sophie passes out. The trio run to her aid. Soon after they've learned each others names, Sophie takes Edward and Alphonse and presses her seal, (A transmutation circle shaped like a flower) onto Edward's right hand, and Alphonse's shoulder, increasing their alchemic abilities. 
 
They sought out the Guardians of Ice, Wind, Earth, and Fire to get closer to solving the mystery of Velza. During this time, they progress through an ancient castle, where on the balcony, Sophie experiences strange pulsations accompanied with voices that make her scream. A strange transmutation circle is inscribed in the ground right by a rock-like platform that has handcuffs hanging down from chains to suspend someone. 
 
Ahead, the balcony overlooks the mountains. Sophie and the Elric brothers are surprised by Romeo Craigin, who are then taken into Custody by Venus Rosemaria and her subordinates Izzy Trigger and Boris Hammer. Edward yells for Sophie to escape. Alphonse is strapped to an Electrical machine for testing, and Edward stripped and locked in a cold jail cell with nothing but his boxers to stay warm, but Edward finds a way out and they escape the military base together. 
 
Upon fighting and defeating three of the four guardians twice, the brothers discover that they lose their power, and wither away into dust. Sophie saves Leonid who has been lifted from his curse, but is only shot and killed by Romeo Craigin moments after the trio leave the area. The brothers' journey finally comes to a close after reaching the highest level in the Shrine of Velza, where they find Sophie who has been possessed by Velza because of the red rock that Zelgius placed in her chest, and break her out of the trance. 
 
They fight Velza as a disgustingly ugly and enormous monster with a skull for a face. Upon defeating Velza, she gets sucked into the ground but re-emerges again in a human form covered with blood and glowing eyes, creating a massive vortex of wind and red light in her rage. Sophie approaches her, and despite the fact that Velza attacks her twice, she still survives almost unharmed (except for some bleeding on her forehead). Sophie then wraps her arms around the angry Velza, crying, and her words cause Velza to calm down, and she hugs her in return. Her eyes are shadowed out, but a tear falls and lands on Sophie's face where she begins to wither to dust. Her gentle eyes are revealed for a split second, and her last word being a ""thank you"" before vanishing for good. 
 
Afterwards, all of the monsters that were summoned when Zelgius initially placed the red stone in Sophie's chest, vanished as well, leaving citizens and military soldiers alike thankful and relieved that the terror was finally over. Zelgius, who is standing on the balcony with Roy Mustang notices that everything's vanished, and after saying his final farewell, he sets himself on fire and disappears into the air. They return to the Church to find Winry and Sophie's beautiful white cat, Norn, and decide to have a nice walk in town since they no longer had anything to worry about. 
 
On the way through the empty streets, Edward is pushed back by Winry, as she is deeply immersed in a conversation with Sophie, which causes him to fall behind the other three. In a shadowed alley, Toriga stands covered with a blanket, muttering and holding a large dagger. He has gone insane from his friends death by the flying monsters. The moment Edward reaches the alley, with his friends far ahead, Toriga lunges out and stabs Ed in the chest, then walks away, causing death on impact. 
 
Alphonse, Sophie, and Winry turn around after hearing a thump from behind them and run to Ed's side, crying in shock. After seeing Ed lying motionless, Sophie decides to use her power to bring him back to life. She places her hands over the wound in his chest and a light starts glowing. She meets Edward (who is floating upside down) in a beautiful looking place with a sunset on one side and the daylight on the other and talks with him. Edward screams her name out before she vanishes, and realizes that he's alive again (reaching out for Sophie). 
 
When he turns, he sees Sophie sitting with a blank and vacant expression, and Winry sobbing uncontrollably by her side. He then suddenly realizes that something is wrong, and moves to her, screaming and touching foreheads together. Edward and Alphonse meet Führer Bradley at the Headquarters which turns into a fight, where winning or losing will change the ending. 
 
Upon losing the battle, Edward is struck unconscious by Major Alex Louis Armstrong where he and Mustang speak with the Führer, who then enters the HQ and kills Romeo Craigin. Winry and the Elric brothers try to speak to Sophie who is vacantly staring out the window not even aware of their existence. They leave Valdolla in grief and sorrow. 
 
Mustang and Hawkeye are treated for injuries at the Hospital. At the very end, Norn continually meows trying to get Sophie to come back to reality, and just when hope seems lost, Sophie stresses out the words ""Norn"" and ""Ed"" with a smile. 
 
If you win the battle the scene with Norn still plays out but she runs from the hospital to the train station, recovered. Although she first believes her friends have already left, she succeeds in reuniting with the gang.",2005-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133558,19073,Fullmetal Alchemist: Dual Sympathy,NULL,2005-07-21 00:00:00.000,NULL,NULL,56.5000,2,62.0000,2
160987,185826,Fullmetal Alchemist: Iron & Flame,NULL,2005-03-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150382,133635,FuriusAO,"The action takes place in a virtual fictional world where the role of a character that interacts with other characters is adopted, whether they are controlled by other players or non-player characters. All interactions take place in a fantastic environment like in a traditional role-playing game. You can chat with other characters on screen, and through interactions trade, negotiate, make friends or other activities.",2005-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47648,123096,Fushigi no Umi no Nadia - Inherit the Blue Water,NULL,2005-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115980,62179,Fushigi Yuugi Genbu Kaiden Gaiden: Kagami no Miko,"The adventure game puts players in the shoes of Kobayashi Mariko, an original character created for the game, who is taken into the Universe of the Four Gods through a mirror. While searching for her friend, Mochizuki Takumi, who was also taken into the mirror, Mariko is aided in her quest by the Genbu no Miko and the Genbu Seven.",2005-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107406,125788,Futari ha Pretty Cure Max Heart,NULL,2005-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72455,49568,Futari wa Precure Max Heart: Maji? Maji!? Fight de IN Janai,NULL,2005-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68340,143244,Future GPX Cyber Formura Road To The INFINITY 2,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84492,71947,Fu-un Bakumatsuden,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116155,64631,Fuuraiki 2,NULL,2005-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86880,4878,G1 Jockey 4,NULL,2005-12-22 00:00:00.000,NULL,NULL,20.0000,2,NULL,NULL
5350,98973,Gaelic Games: Football,NULL,2005-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97525,214654,Gakuen Heaven: Okawari!,"It takes place three months after the first game. This time, Keita picked up a cursed ring that would take away his major ability - luck. The characters are the same as in the PC Game and the objective this time is to find the way to release Keita from the curse of the ring.",2005-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119031,218080,Galactix,NULL,2005-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72257,178409,Galaga Arrangement,NULL,2005-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132483,203462,Galaxy Angel Ex,NULL,2005-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110414,197660,Gallery Fake,NULL,2005-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135089,185286,Galzoo Island,This island is taken over by Baron Squid and turned it into his personal paradise. Now he is abducting monster girls from all over the world to chose one to be his wife. Confined to this island with the angry humiliated monster girls Leo with his ability to capture monsters decides to trust his mastery in basic spells and lead the monster girls to fight against the squids.,2005-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187551,73299,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,NULL,2005-06-23 00:00:00.000,NULL,NULL,NULL,NULL,64.0000,0
126814,49610,Ganbare! Dodge Fighters,NULL,2005-02-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73675,78046,GANTZ: The Game,NULL,2005-03-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13890,6416,Garfield: The Search for Pooky,NULL,2005-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1446,78509,Garouden Breakblow,NULL,2005-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99492,5844,Gauntlet: Seven Sorrows,NULL,2005-12-12 00:00:00.000,NULL,NULL,57.5000,3,NULL,NULL
116350,3928,Geist,NULL,2005-08-15 00:00:00.000,2,NULL,60.0000,1,79.2267,7
145836,8365,Geneforge 3,"You have been chosen. You are one of the precious few who will be allowed to become a Shaper. You will be given the power to create life and mold it to serve your own needs. The whole world fears and respects the Shapers. Your secrets are many, and your power is absolute. 
 
But then, the disaster happened. Your school was attacked and destroyed. Rebels and monsters begin roaming the lands, challenging the rule of the Shapers, bringing fire and destruction with them. On your own, in a foreign land, you will have to attain power, find allies, and discover a way to defeat the rebels. 
 
Or perhaps, you will join the rebels instead. Because, for some reason, they seem very eager to recruit you ..",2005-03-28 00:00:00.000,4,NULL,NULL,NULL,76.5329,5
105078,9925,Geniu$: The Tech Tycoon Game,NULL,2005-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102496,14407,Genji: Dawn of the Samurai,NULL,2005-09-20 00:00:00.000,3,NULL,66.0000,3,70.0309,12
76796,49607,Genseijin Justirisers,NULL,2005-01-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123239,15756,Geometry Wars: Retro Evolved,NULL,2005-11-22 00:00:00.000,7,NULL,90.0000,3,61.1999,15
40321,191488,Get Ride! AM Driver: Soukoku no Shinjitsu,"In the near future, the mysterious invader ""Bugchine"" will suddenly attack all over the world, and the people of the world (ordinary citizens), who are the only ones who can fight against them, ""AM Driver"", will fight day and night, rejoiced at their success and were enthusiastic about their mighty power. But when AM Driver's relationship with Bugchines were revealed as a self-made play by the government, the situation changed and led by Jenus, the protagonist of the conflict between the Federal Council, which is the government, and the Justice Army, which is a rebel group, they worked to stop the war and fought to find out where the truth was. In the midst of this, the Justice Army attacked the important base of the government side, and the battle was about to enter a new phase.",2005-03-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
